nose_x,nose_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y,left_hip_x,left_hip_y,left_knee_x,left_knee_y,left_ankle_x,left_ankle_y,right_shoulder_x,right_shoulder_y,left_shoulder_x,left_shoulder_y
0.14858637750148773,0.18406108021736145,-0.053170695900917053,-0.0020985305309295654,0.013356462121009827,-0.11979243159294128,-0.047218456864356995,-0.24211129546165466,0.053170695900917053,0.0020985305309295654,0.1892196387052536,-0.084587663412094116,0.097333565354347229,-0.1998114287853241,0.00032304227352142334,0.13291111588478088,0.15685693919658661,0.12986239790916443
0.1531682014465332,0.18195259571075439,-0.05515676736831665,-0.0018998384475708008,0.013441234827041626,-0.11073577404022217,-0.047361403703689575,-0.23032253980636597,0.05515676736831665,0.0018998384475708008,0.19375753402709961,-0.074749469757080078,0.096871823072433472,-0.18866020441055298,0.0061922669410705566,0.13038963079452515,0.15907812118530273,0.12753212451934814
0.15900136530399323,0.17371562123298645,-0.056352540850639343,-0.0025688707828521729,0.01543031632900238,-0.10166206955909729,-0.045576319098472595,-0.2191607654094696,0.056352540850639343,0.0025688707828521729,0.19814933836460114,-0.065140634775161743,0.098998799920082092,-0.17802527546882629,0.012993082404136658,0.12606653571128845,0.16159160435199738,0.12534376978874207
0.15802273154258728,0.16636556386947632,-0.056900620460510254,-0.0051368474960327148,0.0099645853042602539,-0.093701720237731934,-0.049830198287963867,-0.21126246452331543,0.056900620460510254,0.0051368474960327148,0.19614490866661072,-0.057294070720672607,0.094411998987197876,-0.16911303997039795,0.010141909122467041,0.12086278200149536,0.16178253293037415,0.12009704113006592
0.16775752604007721,0.16074740886688232,-0.056944355368614197,-0.0037944316864013672,0.0166921466588974,-0.084100604057312012,-0.043523862957954407,-0.20457381010055542,0.056944355368614197,0.0037944316864013672,0.20624031126499176,-0.051886439323425293,0.10062275826931,-0.16259461641311646,0.017294600605964661,0.11654245853424072,0.16812600195407867,0.1160704493522644
0.17101159691810608,0.15446913242340088,-0.055005431175231934,-0.0035279989242553711,0.018163472414016724,-0.078686654567718506,-0.042080163955688477,-0.1991538405418396,0.055005431175231934,0.0035279989242553711,0.20901796221733093,-0.046187877655029297,0.10237610340118408,-0.15742677450180054,0.018959283828735352,0.1131054162979126,0.17233631014823914,0.11241233348846436
0.17278651893138885,0.15626904368400574,-0.054694369435310364,-0.0030455887317657471,0.01700909435749054,-0.076285392045974731,-0.042649939656257629,-0.19441327452659607,0.054694369435310364,0.0030455887317657471,0.20947353541851044,-0.042009621858596802,0.10118825733661652,-0.15263721346855164,0.019154563546180725,0.11086341738700867,0.17456303536891937,0.11003485321998596
0.1734994649887085,0.14880236983299255,-0.056984871625900269,-0.0029371082782745361,0.015199035406112671,-0.07618829607963562,-0.042930334806442261,-0.19361177086830139,0.056984871625900269,0.0029371082782745361,0.20788151025772095,-0.040099352598190308,0.10060805082321167,-0.15118440985679626,0.018117040395736694,0.10783800482749939,0.17229253053665161,0.10744932293891907
0.17558127641677856,0.15009322762489319,-0.057443886995315552,-0.0025466978549957275,0.018348366022109985,-0.074840754270553589,-0.039729803800582886,-0.19283387064933777,0.057443886995315552,0.0025466978549957275,0.21088117361068726,-0.038729339838027954,0.10339689254760742,-0.15027281641960144,0.020719319581985474,0.10810902714729309,0.17494267225265503,0.10822823643684387
0.17594230175018311,0.15144643187522888,-0.057745188474655151,-0.0035251080989837646,0.020625770092010498,-0.07712140679359436,-0.038102269172668457,-0.19627776741981506,0.057745188474655151,0.0035251080989837646,0.21118330955505371,-0.042189985513687134,0.10424524545669556,-0.15303459763526917,0.022009521722793579,0.10817530751228333,0.17682564258575439,0.10639753937721252
0.17492876946926117,0.15480825304985046,-0.0552949458360672,-0.0032206475734710693,0.022574916481971741,-0.077627211809158325,-0.037355825304985046,-0.19802215695381165,0.0552949458360672,0.0032206475734710693,0.21112357079982758,-0.043126553297042847,0.104913130402565,-0.15499761700630188,0.022746101021766663,0.11240151524543762,0.17701767385005951,0.10985293984413147
0.17197631299495697,0.15868008136749268,-0.056592896580696106,-0.004166722297668457,0.026714280247688293,-0.084633946418762207,-0.036409512162208557,-0.20437783002853394,0.056592896580696106,0.004166722297668457,0.21085356175899506,-0.049806475639343262,0.10571961104869843,-0.16233664751052856,0.021968528628349304,0.11389845609664917,0.17709843814373016,0.11003100872039795
0.16396902501583099,0.16471311450004578,-0.057721659541130066,-0.0048176944255828857,0.023471370339393616,-0.089761227369308472,-0.041643634438514709,-0.21104559302330017,0.057721659541130066,0.0048176944255828857,0.20244495570659637,-0.05666545033454895,0.10061030089855194,-0.16869929432868958,0.014864727854728699,0.11686035990715027,0.16788564622402191,0.11469712853431702
0.16445775330066681,0.16784393787384033,-0.060100898146629333,-0.0025283098220825195,0.02594400942325592,-0.096946895122528076,-0.03953687846660614,-0.22011232376098633,0.060100898146629333,0.0025283098220825195,0.19958741962909698,-0.065773189067840576,0.10284973680973053,-0.17863667011260986,0.016221567988395691,0.11986744403839111,0.16761715710163116,0.11705553531646729
0.1610434353351593,0.17088824510574341,-0.057958841323852539,-0.0011435151100158691,0.022766828536987305,-0.10512763261795044,-0.040976285934448242,-0.22897809743881226,0.057958841323852539,0.0011435151100158691,0.19298246502876282,-0.073071658611297607,0.10149544477462769,-0.18892747163772583,0.014113783836364746,0.12373346090316772,0.16602751612663269,0.11984044313430786
0.15252076089382172,0.17575737833976746,-0.057382151484489441,-0.00028660893440246582,0.023269787430763245,-0.11332306265830994,-0.038992002606391907,-0.23980960249900818,0.057382151484489441,0.00028660893440246582,0.19007883965969086,-0.083091765642166138,0.10354022681713104,-0.20054617524147034,0.012134209275245667,0.12720999121665955,0.16709958016872406,0.12182757258415222
0.15120837092399597,0.18574854731559753,-0.057387769222259521,-0.0010330379009246826,0.021869003772735596,-0.12293586134910583,-0.038821101188659668,-0.24919393658638,0.057387769222259521,0.0010330379009246826,0.18582502007484436,-0.091038614511489868,0.10420167446136475,-0.21108278632164001,0.0076404809951782227,0.13450285792350769,0.16501930356025696,0.12593570351600647
0.15107767283916473,0.18945011496543884,-0.054005220532417297,-0.00070896744728088379,0.019253149628639221,-0.13228467106819153,-0.03852139413356781,-0.25925657153129578,0.054005220532417297,0.00070896744728088379,0.1807665079832077,-0.098684698343276978,0.1047968715429306,-0.22182831168174744,0.0033284574747085571,0.1371208131313324,0.1632116287946701,0.12955567240715027
0.14062006771564484,0.20019811391830444,-0.051851198077201843,-0.00027024745941162109,0.012987241148948669,-0.13777631521224976,-0.042227908968925476,-0.27209442853927612,0.051851198077201843,0.00027024745941162109,0.16906090080738068,-0.10680621862411499,0.10062931478023529,-0.2335355281829834,-0.0036326795816421509,0.14126545190811157,0.156063511967659,0.13475877046585083
0.13004806637763977,0.20786365866661072,-0.05036512017250061,-0.00083675980567932129,0.0071066021919250488,-0.14108321070671082,-0.046268969774246216,-0.27784106135368347,0.05036512017250061,0.00083675980567932129,0.1580888032913208,-0.11142733693122864,0.096390575170516968,-0.24099412560462952,-0.011308848857879639,0.15135154128074646,0.14948463439941406,0.14287987351417542
0.11862871050834656,0.22080770134925842,-0.050311118364334106,-0.0021165907382965088,-0.0032326579093933105,-0.147076815366745,-0.049437075853347778,-0.28640380501747131,0.050311118364334106,0.0021165907382965088,0.14652550220489502,-0.11904695630073547,0.092431485652923584,-0.24980071187019348,-0.020607054233551025,0.1569804847240448,0.143410325050354,0.14687946438789368
0.11612431704998016,0.22618505358695984,-0.049326643347740173,-0.0014247000217437744,-0.011052742600440979,-0.14841839671134949,-0.051335230469703674,-0.29423949122428894,0.049326643347740173,0.0014247000217437744,0.13591326773166656,-0.12381133437156677,0.091135725378990173,-0.25766053795814514,-0.02556319534778595,0.16158238053321838,0.13864029943943024,0.15213647484779358
0.10435959696769714,0.23020333051681519,-0.047694504261016846,-0.0015557408332824707,-0.017553806304931641,-0.1566125750541687,-0.055159628391265869,-0.30329525470733643,0.047694504261016846,0.0015557408332824707,0.12387984991073608,-0.13332927227020264,0.087282389402389526,-0.26839631795883179,-0.03442719578742981,0.16407328844070435,0.13055363297462463,0.15403741598129272
0.09199245274066925,0.23715770244598389,-0.050154164433479309,-0.00090754032135009766,-0.025712504982948303,-0.15558332204818726,-0.058476462960243225,-0.30761814117431641,0.050154164433479309,0.00090754032135009766,0.1099635511636734,-0.1350022554397583,0.083546772599220276,-0.27377939224243164,-0.043989494442939758,0.16988307237625122,0.12385638058185577,0.15954399108886719
0.08682289719581604,0.241901695728302,-0.051835685968399048,0.00030457973480224609,-0.03906935453414917,-0.15836405754089355,-0.066296756267547607,-0.31128662824630737,0.051835685968399048,-0.00030457973480224609,0.093974024057388306,-0.14021807909011841,0.075832873582839966,-0.28060322999954224,-0.059870243072509766,0.17052686214447021,0.11197608709335327,0.16041427850723267
0.07893449068069458,0.24123913049697876,-0.050411522388458252,-0.00025522708892822266,-0.045554161071777344,-0.15830332040786743,-0.06875196099281311,-0.314125657081604,0.050411522388458252,0.00025522708892822266,0.081568598747253418,-0.14164936542510986,0.073346078395843506,-0.28456562757492065,-0.06470373272895813,0.17198055982589722,0.10495680570602417,0.16278922557830811
0.067228779196739197,0.2442764937877655,-0.050625666975975037,-0.00023189187049865723,-0.057247713208198547,-0.15823367238044739,-0.076267972588539124,-0.31572476029396057,0.050625666975975037,0.00023189187049865723,0.067598685622215271,-0.14281359314918518,0.066439136862754822,-0.28644093871116638,-0.074080631136894226,0.17332610487937927,0.092353031039237976,0.1653544008731842
0.062192484736442566,0.24704056978225708,-0.050953105092048645,-0.00054079294204711914,-0.063131704926490784,-0.16366302967071533,-0.078370079398155212,-0.31684607267379761,0.050953105092048645,0.00054079294204711914,0.058759972453117371,-0.14626365900039673,0.065209671854972839,-0.28856897354125977,-0.077687844634056091,0.17254358530044556,0.089657977223396301,0.16565781831741333
0.058549046516418457,0.24411016702651978,-0.049490541219711304,-0.00058311223983764648,-0.066220194101333618,-0.17171519994735718,-0.076313942670822144,-0.32126307487487793,0.049490541219711304,0.00058311223983764648,0.057041376829147339,-0.14926475286483765,0.06702721118927002,-0.29228532314300537,-0.077204614877700806,0.16930955648422241,0.089719057083129883,0.16186505556106567
0.056879669427871704,0.24412673711776733,-0.050686776638031006,-0.00038325786590576172,-0.069357991218566895,-0.17030274868011475,-0.077825635671615601,-0.32135450839996338,0.050686776638031006,0.00038325786590576172,0.055536061525344849,-0.14862477779388428,0.066693365573883057,-0.2921288013458252,-0.078920513391494751,0.16958874464035034,0.088049948215484619,0.16185057163238525
0.053529933094978333,0.24392604827880859,-0.050849094986915588,-0.00037872791290283203,-0.069952413439750671,-0.1701812744140625,-0.080160781741142273,-0.32136344909667969,0.050849094986915588,0.00037872791290283203,0.05529119074344635,-0.15058320760726929,0.064263448119163513,-0.292122483253479,-0.082284793257713318,0.16941803693771362,0.085398301482200623,0.16161727905273438
0.050861820578575134,0.24450820684432983,-0.050455823540687561,-0.00053232908248901367,-0.070890262722969055,-0.17255955934524536,-0.083089575171470642,-0.32074284553527832,0.050455823540687561,0.00053232908248901367,0.055202916264533997,-0.1528397798538208,0.060965374112129211,-0.29189151525497437,-0.085369393229484558,0.16950935125350952,0.081867560744285583,0.1615980863571167
0.048396706581115723,0.24369269609451294,-0.050966560840606689,-0.00053095817565917969,-0.07153010368347168,-0.1723024845123291,-0.084824681282043457,-0.32117104530334473,0.050966560840606689,0.00053095817565917969,0.054165452718734741,-0.15353250503540039,0.059163302183151245,-0.2926102876663208,-0.087757617235183716,0.16893571615219116,0.079953759908676147,0.16085350513458252
0.045739635825157166,0.24344846606254578,-0.051606550812721252,-0.00075319409370422363,-0.073408320546150208,-0.17244818806648254,-0.086793139576911926,-0.32149389386177063,0.051606550812721252,0.00075319409370422363,0.05214284360408783,-0.15337958931922913,0.056914940476417542,-0.29264238476753235,-0.090238973498344421,0.16892912983894348,0.077703192830085754,0.16088137030601501
0.045338496565818787,0.24360853433609009,-0.051451101899147034,-0.00070428848266601562,-0.072737202048301697,-0.17194122076034546,-0.086706027388572693,-0.32133203744888306,0.051451101899147034,0.00070428848266601562,0.05348534882068634,-0.15366876125335693,0.057105973362922668,-0.29266929626464844,-0.090532943606376648,0.16904950141906738,0.077200427651405334,0.16095441579818726
0.046183258295059204,0.24331477284431458,-0.051796048879623413,-0.0007857978343963623,-0.071324288845062256,-0.171854168176651,-0.08666267991065979,-0.32165870070457458,0.051796048879623413,0.0007857978343963623,0.053507715463638306,-0.15398022532463074,0.056907624006271362,-0.29335954785346985,-0.090917229652404785,0.16883650422096252,0.076955467462539673,0.16049489378929138
0.047146648168563843,0.24526110291481018,-0.05123436450958252,-0.0020466744899749756,-0.069810807704925537,-0.1700461208820343,-0.085633575916290283,-0.31970807909965515,0.05123436450958252,0.0020466744899749756,0.055309504270553589,-0.1522040069103241,0.057815194129943848,-0.29134979844093323,-0.08979189395904541,0.1707133948802948,0.077810585498809814,0.16272708773612976
0.047324076294898987,0.24562132358551025,-0.049916371703147888,-0.0017181038856506348,-0.067618712782859802,-0.16890108585357666,-0.085527345538139343,-0.3195500373840332,0.049916371703147888,0.0017181038856506348,0.056108549237251282,-0.15211480855941772,0.057822898030281067,-0.29088246822357178,-0.08959101140499115,0.17110079526901245,0.078010633587837219,0.16305750608444214
0.048552662134170532,0.24647340178489685,-0.048976778984069824,-0.0017137229442596436,-0.065203011035919189,-0.16723456978797913,-0.084100335836410522,-0.31794753670692444,0.048976778984069824,0.0017137229442596436,0.059098899364471436,-0.15110853314399719,0.059209942817687988,-0.29011073708534241,-0.088040292263031006,0.17201563715934753,0.079671800136566162,0.16330030560493469
0.047116592526435852,0.24603864550590515,-0.051480188965797424,-0.0016794502735137939,-0.062704131007194519,-0.16721805930137634,-0.084519371390342712,-0.3194403350353241,0.051480188965797424,0.0016794502735137939,0.060008779168128967,-0.14919522404670715,0.057960852980613708,-0.2901059091091156,-0.08854927122592926,0.17124602198600769,0.078926309943199158,0.16306081414222717
0.050295889377593994,0.24807506799697876,-0.051632225513458252,-0.00016951560974121094,-0.056071758270263672,-0.16466265916824341,-0.08228224515914917,-0.31799542903900146,0.051632225513458252,0.00016951560974121094,0.06543886661529541,-0.14696347713470459,0.060185760259628296,-0.28741884231567383,-0.084700465202331543,0.17284709215164185,0.081612586975097656,0.1639365553855896
0.059383630752563477,0.24685311317443848,-0.050537824630737305,0.00042307376861572266,-0.04571804404258728,-0.16379308700561523,-0.075498044490814209,-0.31735223531723022,0.050537824630737305,-0.00042307376861572266,0.077682197093963623,-0.14739155769348145,0.065981030464172363,-0.2858312726020813,-0.077336966991424561,0.17316091060638428,0.08869054913520813,0.16341668367385864
0.067157953977584839,0.24258372187614441,-0.050882726907730103,-0.00024399161338806152,-0.038602441549301147,-0.16335317492485046,-0.069856703281402588,-0.31372281908988953,0.050882726907730103,0.00024399161338806152,0.091312795877456665,-0.14626875519752502,0.069881945848464966,-0.28325048089027405,-0.072010546922683716,0.17311128973960876,0.094546288251876831,0.16277864575386047
0.075442001223564148,0.24312332272529602,-0.050745144486427307,-0.00019297003746032715,-0.031189188361167908,-0.16376993060112,-0.065736934542655945,-0.31091645359992981,0.050745144486427307,0.00019297003746032715,0.10385094583034515,-0.14435639977455139,0.07402445375919342,-0.28094133734703064,-0.066283866763114929,0.17212221026420593,0.10103906691074371,0.16192349791526794
0.082494258880615234,0.23889312148094177,-0.050881505012512207,-0.0005646049976348877,-0.025618582963943481,-0.161783367395401,-0.0630607008934021,-0.30764231085777283,0.050881505012512207,0.0005646049976348877,0.11784631013870239,-0.13845744729042053,0.077779531478881836,-0.27467074990272522,-0.059291601181030273,0.17157366871833801,0.10486149787902832,0.15946069359779358
0.088773965835571289,0.23338645696640015,-0.048976242542266846,-0.00027734041213989258,-0.019542336463928223,-0.15973943471908569,-0.05981522798538208,-0.30577200651168823,0.048976242542266846,0.00027734041213989258,0.12878432869911194,-0.13622105121612549,0.081615924835205078,-0.27050703763961792,-0.050181031227111816,0.16471141576766968,0.11083883047103882,0.15605592727661133
0.094840869307518005,0.22995978593826294,-0.049012228846549988,-0.0009104609489440918,-0.0122193843126297,-0.15604704618453979,-0.055045738816261292,-0.29841440916061401,0.049012228846549988,0.0009104609489440918,0.14380277693271637,-0.13062310218811035,0.087601646780967712,-0.26304513216018677,-0.040350630879402161,0.16300284862518311,0.11982510983943939,0.15356302261352539
0.096925511956214905,0.22413241863250732,-0.05105532705783844,-0.0003719329833984375,-0.0074524134397506714,-0.15395468473434448,-0.052107557654380798,-0.29253864288330078,0.05105532705783844,0.0003719329833984375,0.15575872361660004,-0.12443971633911133,0.09215034544467926,-0.25558245182037354,-0.03090222179889679,0.15553385019302368,0.12715478241443634,0.14859962463378906
0.11029784381389618,0.21759921312332153,-0.051089420914649963,-0.0013744235038757324,-0.0043619722127914429,-0.14526396989822388,-0.050438925623893738,-0.28190422058105469,0.051089420914649963,0.0013744235038757324,0.16518087685108185,-0.1148536205291748,0.093753233551979065,-0.24229151010513306,-0.022259220480918884,0.15338581800460815,0.13392765820026398,0.14657920598983765
0.117240309715271,0.21146497130393982,-0.051488906145095825,-0.0033995211124420166,-1.570582389831543e-05,-0.13701751828193665,-0.048862993717193604,-0.26870056986808777,0.051488906145095825,0.0033995211124420166,0.17355820536613464,-0.10518810153007507,0.096435129642486572,-0.22920653223991394,-0.015208303928375244,0.14847543835639954,0.13887390494346619,0.14380630850791931
0.12730500102043152,0.20310729742050171,-0.051655352115631104,-0.002096712589263916,0.0081942379474639893,-0.12966609001159668,-0.042289048433303833,-0.25901001691818237,0.051655352115631104,0.002096712589263916,0.1866915225982666,-0.097028255462646484,0.10383310914039612,-0.21866416931152344,-0.0045455396175384521,0.1414569616317749,0.14922451972961426,0.13940942287445068
0.1257108747959137,0.19405573606491089,-0.052789062261581421,-0.0023766160011291504,0.0079728066921234131,-0.12279492616653442,-0.042455166578292847,-0.24928677082061768,0.052789062261581421,0.0023766160011291504,0.19246792793273926,-0.08762127161026001,0.10345083475112915,-0.20728439092636108,-0.00088295340538024902,0.13675117492675781,0.1541246771812439,0.1346403956413269
0.13184307515621185,0.18625378608703613,-0.054554656147956848,-0.0021739602088928223,0.0087857097387313843,-0.11365151405334473,-0.042453303933143616,-0.23895007371902466,0.054554656147956848,0.0021739602088928223,0.1956193596124649,-0.07925337553024292,0.1030413955450058,-0.19703066349029541,0.0024343281984329224,0.13008952140808105,0.15809763967990875,0.12886863946914673
0.13157801330089569,0.17815515398979187,-0.057538494467735291,-0.0015655457973480225,0.0062208324670791626,-0.10287865996360779,-0.046557262539863586,-0.2261786162853241,0.057538494467735291,0.0015655457973480225,0.19413174688816071,-0.069551557302474976,0.098993584513664246,-0.18387439846992493,0.0039957016706466675,0.12546268105506897,0.15837390720844269,0.1251426637172699
